"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"LINC01800",-0.21770590145599,5.02075204010351,-0.506137909485967,0.616521800595026,0.95417581648686,-5.12694451877509,"NOT"
"SNHG27",0.265771068695136,5.74603701365528,0.50536133806309,0.617060397232788,0.95417581648686,-5.12723123902719,"NOT"
"TTTY1",0.118812540447297,5.7332685462759,0.505240261378153,0.61714439036284,0.95417581648686,-5.12727590331734,"NOT"
"LINC01981",-0.308056443605317,3.99698825203393,-0.502565665262115,0.619001148613403,0.95417581648686,-5.12825987258661,"NOT"
"LINC01139",0.303366138059372,6.25257255480082,0.500407905606545,0.620500975030108,0.95417581648686,-5.12904997729803,"NOT"
"LOC100128325",-0.153652808813438,5.76559025861854,-0.496647603725076,0.623118671381895,0.95417581648686,-5.13041893405194,"NOT"
"LINC01845",-0.23725296151841,4.52863788951675,-0.496647280202538,0.623118896815107,0.95417581648686,-5.13041905139723,"NOT"
"LINC00923",0.282192769719656,3.68480392791358,0.493306316356354,0.625448885662232,0.95417581648686,-5.13162686700113,"NOT"
"NAPA-AS1",-0.121670051658084,6.27409046456297,-0.492515565066547,0.626000933285914,0.95417581648686,-5.13191156919073,"NOT"
"LOC101927410",-0.201632267683761,5.58613378198327,-0.484343072849861,0.631719268857161,0.95417581648686,-5.13482779451047,"NOT"
"CD63-AS1",-0.183330416631469,6.80450794828936,-0.483426564773746,0.632362010545892,0.95417581648686,-5.13515185533804,"NOT"
"LINC01816",-0.227877421583887,3.06840972157611,-0.482995086633809,0.632664704793387,0.95417581648686,-5.13530421007422,"NOT"
"SLC16A12-AS1",-0.18556245604295,2.19396219226146,-0.481955978558379,0.633393934315577,0.95417581648686,-5.13567057161042,"NOT"
"SNHG18",-0.156496423662746,7.06441955192784,-0.48180238912944,0.633501752736259,0.95417581648686,-5.13572465752412,"NOT"
"LOC101928087",-0.186457695856317,5.9743841598864,-0.47809489072897,0.636106862688174,0.95417581648686,-5.13702511237657,"NOT"
"TOB1-AS1",-0.189507801249873,5.59398420570673,-0.47725878606358,0.636695016035476,0.95417581648686,-5.13731702666719,"NOT"
"TBX2-AS1",0.217054681845553,6.12724875388848,0.477189081449846,0.636744060253172,0.95417581648686,-5.13734134044288,"NOT"
"MAMDC2-AS1",-0.102938758247358,5.79351943000928,-0.473700125484124,0.639201026933921,0.95417581648686,-5.13855387997551,"NOT"
"LINC02043",-0.103711680688587,6.56506594988466,-0.472752982732493,0.639868737442274,0.95417581648686,-5.1388815409218,"NOT"
"LINC01107",-0.142033982070834,5.95212001247796,-0.472398528411081,0.640118697265431,0.95417581648686,-5.13900399786995,"NOT"
"LINC01255",-0.259655471654773,3.5714557673247,-0.471252565506971,0.640927119680052,0.95417581648686,-5.1393992889865,"NOT"
"ATP2C2-AS1",0.145614154048208,5.6892805941391,0.466175215874738,0.644514328655525,0.95417581648686,-5.14113935165086,"NOT"
"PACRG-AS1",-0.169010793760338,4.11455461298666,-0.465652585521911,0.644884069820544,0.95417581648686,-5.14131741299644,"NOT"
"LOC101928525",0.193202837616041,4.23728952188967,0.461264487485596,0.647992118572912,0.95417581648686,-5.14280471586238,"NOT"
"EPHA1-AS1",-0.190158910897445,6.5047217551086,-0.460984839024108,0.648190410567356,0.95417581648686,-5.14289903149683,"NOT"
"RPAP3-DT",-0.103123402538214,3.97761195441214,-0.456616777481828,0.651291096323232,0.95417581648686,-5.1443649369912,"NOT"
"LOC101928417",0.242979177229736,3.63061128980213,0.451744776505307,0.654757001195608,0.95417581648686,-5.14598379416464,"NOT"
"CLN8-AS1",0.0906073759243924,9.33448342271824,0.446551397553204,0.658460164643813,0.95417581648686,-5.14769065278124,"NOT"
"SRGAP3-AS2",0.283298588371014,3.75357532679227,0.444825435512553,0.659692828926877,0.95417581648686,-5.14825361462787,"NOT"
"HOXB-AS3",-0.200402374460638,5.33914458404862,-0.444521938515277,0.659909683955561,0.95417581648686,-5.14835238557747,"NOT"
"LINC01838",0.128707302150584,2.76312032956944,0.443894986280302,0.660357749731353,0.95417581648686,-5.14855621293126,"NOT"
"LOC283731",0.201851609267249,4.23285397511524,0.440617275021452,0.66270232316658,0.95417581648686,-5.1496172199955,"NOT"
"LINC02016",-0.206612218259351,4.22274161205399,-0.439273500994556,0.663664542748662,0.95417581648686,-5.15004997007689,"NOT"
"CEROX1",-0.147223546243249,6.90799388686084,-0.438356789958491,0.664321295585075,0.95417581648686,-5.15034444269754,"NOT"
"LEF1-AS1",-0.143675197060761,5.99643677022637,-0.437128419382401,0.665201753490642,0.95417581648686,-5.15073808047946,"NOT"
"UNC5B-AS1",0.280289710138072,6.42251943614704,0.435497251276925,0.666371674821122,0.95417581648686,-5.15125911775126,"NOT"
"CFAP95-DT",0.165507735597874,4.93491877353909,0.435368165885357,0.666464295129957,0.95417581648686,-5.15130026915814,"NOT"
"LINC00880",-0.208489935761221,3.16310240839232,-0.434474665361506,0.667105538958738,0.95417581648686,-5.15158478111514,"NOT"
"SPATA42",-0.259954356506538,4.33670388278614,-0.432769484637096,0.66833001566164,0.95417581648686,-5.15212615581957,"NOT"
"LINC01842",-0.205132994024153,5.05127293054041,-0.432724133966519,0.668362594308139,0.95417581648686,-5.1521405255309,"NOT"
"LINC02800",0.27003637395179,4.33446453937067,0.432074551026117,0.66882930848454,0.95417581648686,-5.15234618833427,"NOT"
"FBXO38-DT",0.121053178091461,6.14971556702124,0.429774317192862,0.670483068070052,0.95417581648686,-5.15307201543739,"NOT"
"LINC01180",-0.149427500384121,2.9253282659603,-0.421947732808194,0.676122557387171,0.95417581648686,-5.15551309363195,"NOT"
"LOC101927588",0.144198876236365,5.35274983717609,0.417378906824048,0.679423531600788,0.95417581648686,-5.15691767226198,"NOT"
"LOC101927495",0.129880513179101,2.0375595238799,0.413322389445473,0.682359792609489,0.95417581648686,-5.15815213085453,"NOT"
"LINC00661",-0.132461987310779,6.16580348541439,-0.411599411575953,0.683608484181506,0.95417581648686,-5.15867286482923,"NOT"
"IL12A-AS1",0.226405531556941,5.6259274735342,0.411427100443391,0.683733413152775,0.95417581648686,-5.15872482437214,"NOT"
"MIR9-3HG",0.166793549585103,6.28592129853363,0.41045646715143,0.684437311452253,0.95417581648686,-5.15901711338618,"NOT"
"LINC00968",0.24214827017382,4.46808464444733,0.409916468397724,0.684829040657789,0.95417581648686,-5.15917942992869,"NOT"
"DDX11-AS1",-0.23403461135428,4.57962870266733,-0.409381038809922,0.685217543295756,0.95417581648686,-5.15934016513363,"NOT"
"TMEM92-AS1",-0.152414129962742,5.48122672969093,-0.409332872689918,0.685252496470149,0.95417581648686,-5.15935461438499,"NOT"
"HEIH",0.0748738998376162,9.58213851601326,0.408555609667537,0.685816638364549,0.95417581648686,-5.15958755218716,"NOT"
"LOC340090",-0.17912851945543,2.28261501340266,-0.408271330078233,0.686023016119178,0.95417581648686,-5.1596726389074,"NOT"
"TAB2",0.0718623740593607,11.2032378208327,0.407340267900525,0.686699109378354,0.95417581648686,-5.15995090319458,"NOT"
"EPIST",0.2081921472061,9.35326263572677,0.406298995527878,0.687455544378436,0.95417581648686,-5.16026136399718,"NOT"
"LINC00896",-0.0933376371784274,6.15876420844165,-0.405378570754441,0.688124463377287,0.95417581648686,-5.16053514127222,"NOT"
"LOC101927636",-0.195022401022228,3.90309961335001,-0.402964684214257,0.689879974201759,0.95417581648686,-5.16125023612542,"NOT"
"LOC101930421",0.218070955144371,4.15062846370384,0.402949384509667,0.689891106598554,0.95417581648686,-5.16125475511422,"NOT"
"FOXN3-AS1",-0.0806038709551213,8.21713723512141,-0.400682572616894,0.691541266671331,0.95417581648686,-5.1619224213998,"NOT"
"HSD11B1-AS1",-0.195546075644107,5.32834929158752,-0.398237938761051,0.693322602842744,0.95417581648686,-5.16263830057833,"NOT"
"LOC100505501",-0.236852463447059,5.94699708645753,-0.397103795224822,0.694149627917551,0.95417581648686,-5.16296895249013,"NOT"
"LOC101929148",0.169430450230267,3.27407183708783,0.395282089917549,0.695478829217678,0.95417581648686,-5.16349811151091,"NOT"
"SLCO4A1-AS1",0.114337363519072,6.74857181417346,0.39503385112138,0.695660032161143,0.95417581648686,-5.16357003275672,"NOT"
"SLC6A12-AS1",-0.130019633948816,3.10445070827233,-0.389958352979292,0.699368906480661,0.95417581648686,-5.16503076367506,"NOT"
"EXTL3-AS1",0.0985676444593109,6.46194919988097,0.389778983782544,0.699500117655988,0.95417581648686,-5.16508204524001,"NOT"
"LOC285766",-0.150840862699824,4.64250375268644,-0.387350680386217,0.701277384010477,0.95417581648686,-5.1657740046459,"NOT"
"LINC01694",-0.16057726440849,5.75759849388086,-0.385676186168618,0.702503942976047,0.95417581648686,-5.1662486753336,"NOT"
"FAM30A",0.172059585872288,6.68373358888057,0.382418273048935,0.704892681790855,0.95417581648686,-5.167166382444,"NOT"
"ELOVL2-AS1",0.206329436323884,4.30710034482128,0.381782218101578,0.705359402636529,0.95417581648686,-5.16734465319177,"NOT"
"LINC00926",0.151928427381211,6.49787745258688,0.378938995611798,0.707447109979435,0.95417581648686,-5.16813795690258,"NOT"
"LINC00280",0.201588926683637,4.43911368158886,0.378911600234798,0.707467237007999,0.95417581648686,-5.16814557215981,"NOT"
"ARHGEF7-AS2",-0.217889801403885,2.97522634305274,-0.378624579528777,0.707678120323863,0.95417581648686,-5.16822532433808,"NOT"
"PARP11-AS1",-0.129665900393368,5.96545369929811,-0.378376172617679,0.707860651882749,0.95417581648686,-5.1682942990276,"NOT"
"SLC8A1-AS1",0.287220954826529,5.56228305248115,0.375322079407786,0.710106265874664,0.95417581648686,-5.16913866950566,"NOT"
"LOC101927377",0.132753072325771,6.15250536499502,0.375189778970576,0.710203603775943,0.95417581648686,-5.16917509409992,"NOT"
"SNHG32",-0.0729042700805955,11.0801147619466,-0.374960166506929,0.710372549223998,0.95417581648686,-5.16923828026321,"NOT"
"LOC101928107",0.118054850958659,2.91364062735952,0.374953315602531,0.710377590247926,0.95417581648686,-5.16924016495,"NOT"
"MIRLET7BHG",0.103332043904459,8.54365621181148,0.372938607017379,0.711860627869742,0.954285605471052,-5.16979293620842,"NOT"
"LINC00504",-0.20415946875749,5.34032862544346,-0.369427521358254,0.71444789493274,0.954776232849835,-5.17074923307664,"NOT"
"LOC101929662",-0.100633430007175,2.4270730327626,-0.365689018328705,0.717206540863406,0.954776232849835,-5.1717576441065,"NOT"
"LINC01654",0.172298783036427,4.03362995004213,0.364903955223092,0.71778633451486,0.954776232849835,-5.17196811645237,"NOT"
"SNHG1",0.0670548309884964,12.0307066386083,0.364094801657132,0.718384098650873,0.954776232849835,-5.17218457946331,"NOT"
"LINC01449",-0.174578401377,3.89141305897752,-0.360806843213444,0.720814947234661,0.954776232849835,-5.17305928001904,"NOT"
"SCARNA17",-0.111736553712421,6.39604979303162,-0.35803331210603,0.72286778061027,0.954776232849835,-5.17379102651636,"NOT"
"BGLT3",-0.15616843908311,5.51569544218333,-0.357780267859306,0.723055176430118,0.954776232849835,-5.17385750975939,"NOT"
"LINC02593",0.158503565512348,6.44497324706169,0.356475008232474,0.724022083751995,0.954776232849835,-5.17419970712324,"NOT"
"CBR3-AS1",-0.127670059465092,7.79993038268781,-0.355364881920871,0.724844805261916,0.954776232849835,-5.17448977341498,"NOT"
"LINC01339",0.14571367024245,4.86713299913886,0.353147182199308,0.726489356104773,0.955095080130021,-5.17506655955072,"NOT"
"LOC100996385",-0.135041012895615,4.71158584582628,-0.348830741833411,0.729694040031601,0.956921467261622,-5.17617895044997,"NOT"
"CYB561D2",0.053876935950969,8.70137550495397,0.347492069210376,0.730688932417097,0.956921467261622,-5.17652119032628,"NOT"
"PRSS30P",-0.143182207876873,6.07927061028638,-0.343774426562903,0.73345435410806,0.958699453258328,-5.17746479872006,"NOT"
"HIPK1-AS1",-0.0847237416919659,5.08142872860179,-0.340836271797353,0.735642520833153,0.9597175415467,-5.17820345130259,"NOT"
"DSCR9",-0.123817992911261,5.23028388731436,-0.334045491488734,0.74070851021315,0.962444167127934,-5.17988663481596,"NOT"
"DAB1-AS1",0.180534045447779,4.07196150847845,0.330069429041044,0.743680206308853,0.962444167127934,-5.18085658335811,"NOT"
"F11-AS1",0.18593520562788,4.40410544057389,0.327543389570568,0.745570250948861,0.962444167127934,-5.18146682699495,"NOT"
"C5orf64-AS1",-0.153021993443696,3.03881793100355,-0.320455403449199,0.750882226246152,0.962444167127934,-5.18315434704343,"NOT"
"LOC101928797",0.162283468927695,3.56422023781561,0.319632225247612,0.751499954995162,0.962444167127934,-5.18334795959374,"NOT"
"LINC02624",0.163841985090139,4.35959538390909,0.318999504570149,0.751974874618683,0.962444167127934,-5.18349644081069,"NOT"
"PINK1-AS",0.080523084650447,6.97098227582074,0.318462060855964,0.75237835702298,0.962444167127934,-5.18362233423294,"NOT"
"LOC100996756",0.177497100568644,4.89196529957181,0.317888447998942,0.752809071681095,0.962444167127934,-5.18375646796215,"NOT"
"CYTOR",-0.0831783727219726,10.8030681056808,-0.31648719427494,0.753861585724403,0.962444167127934,-5.18408312937953,"NOT"
"FOXD3-AS1",-0.131659921658517,5.75702307211945,-0.312896378819167,0.75656092157514,0.962444167127934,-5.18491369275839,"NOT"
"B3GAT1-DT",-0.0697533967916231,6.85439463797933,-0.31095513662212,0.758021522423543,0.962444167127934,-5.18535879318861,"NOT"
"OIP5-AS1",0.0519048690837263,12.1178393575856,0.310612500942841,0.758279417823314,0.962444167127934,-5.18543706970319,"NOT"
"LPP-AS2",-0.156460459229631,5.39246255105319,-0.309786475167093,0.758901268054858,0.962444167127934,-5.18562542681428,"NOT"
"LINC00304",-0.151402051055065,5.10788266932673,-0.308819096317658,0.759629740445826,0.962444167127934,-5.18584538404937,"NOT"
"LINC01088",-0.242603616706849,5.24959559195915,-0.308693760153872,0.75972413968409,0.962444167127934,-5.18587383236902,"NOT"
"LINC01875",0.131646508862505,6.21707816114735,0.307869520254474,0.760345024838221,0.962444167127934,-5.1860606298591,"NOT"
"LOC100132686",-0.11255137355528,4.85889388067351,-0.303673615404952,0.763508234121142,0.964655115837658,-5.18700386831314,"NOT"
"LOC643201",0.160023655913084,3.75635112533346,0.296649010331078,0.768813223380891,0.96843385911325,-5.1885542528999,"NOT"
"LINC02241",0.202762288024153,4.69924054954378,0.295948078350779,0.769343197915225,0.96843385911325,-5.1887069785379,"NOT"
"LINC00652",0.112113228137061,3.39374065076705,0.291196133386259,0.772939119056706,0.971165203095234,-5.18973292102567,"NOT"
"LINC01580",0.117452722469551,4.30343287380062,0.288563559965584,0.774933470862045,0.971877888871184,-5.19029419654872,"NOT"
"TTTY6",-0.104335238747877,2.34183716829064,-0.286364291630875,0.776600763379733,0.972178529157349,-5.19075921000216,"NOT"
"ARNTL2-AS1",0.172689555428412,3.92880638173592,0.281197480736057,0.780522034034563,0.974299935390937,-5.19183778237259,"NOT"
"LINC00396",0.140675520115025,4.18619862151912,0.280361851915208,0.781156776392734,0.974299935390937,-5.1920103879312,"NOT"
"MIR3667HG",0.0978289195067985,6.30089946602685,0.275683894168611,0.784712966314548,0.97694612442451,-5.19296723281297,"NOT"
"LINC02372",-0.122025400867557,4.86496639420938,-0.26767416379912,0.790812922753703,0.977176605780723,-5.19456842850946,"NOT"
"RAB11B-AS1",-0.069710955314191,8.13771946071091,-0.266753969625463,0.79151458526542,0.977176605780723,-5.19474937699703,"NOT"
"CD300LD-AS1",0.12865368807529,4.06010897401742,0.26585022533407,0.792203877417697,0.977176605780723,-5.19492648798657,"NOT"
"LINC02029",-0.0764188505039938,6.57886377184546,-0.262020622363486,0.795126631968994,0.977176605780723,-5.19567036379676,"NOT"
"MAP3K20-AS1",-0.140984878593731,2.4528736717176,-0.259030301127227,0.797410952867092,0.977176605780723,-5.19624375475862,"NOT"
"LINC00892",0.125544335613099,4.89123642409907,0.258617543412691,0.797726404342292,0.977176605780723,-5.19632238673249,"NOT"
"RB1-DT",0.0710926937712957,6.06725260978936,0.256488515400915,0.799354071750405,0.977176605780723,-5.19672599493485,"NOT"
"GOLGA4-AS1",-0.111448958680535,5.58764889676074,-0.253067001394393,0.80197177854355,0.977176605780723,-5.19736767510248,"NOT"
"ADAMTS9-AS1",-0.145915677595613,3.28321562603452,-0.252654918285273,0.802287210486762,0.977176605780723,-5.19744438012854,"NOT"
"C8orf34-AS1",0.140661570109837,4.08906111207758,0.252101985450192,0.802710510078013,0.977176605780723,-5.19754710757322,"NOT"
"SNHG29",0.0569113107294843,10.2043717556113,0.249457137950022,0.804736121873964,0.977176605780723,-5.19803538852304,"NOT"
"RHOQ-AS1",-0.124065729364795,3.23863432591072,-0.249202643648355,0.804931104622264,0.977176605780723,-5.19808210210286,"NOT"
"LINC01718",0.0926859731801652,5.85144379948444,0.248727127825397,0.805295458874899,0.977176605780723,-5.19816925809446,"NOT"
"LINC02401",-0.124838175652038,5.17557792387138,-0.248363471836673,0.805574132831222,0.977176605780723,-5.19823579987566,"NOT"
"BANCR",0.119637932756764,4.51056915404291,0.247257502642083,0.80642180976324,0.977176605780723,-5.19843757504647,"NOT"
"RBM26-AS1",-0.0654249834114164,7.11925515818086,-0.243216112519301,0.809521384768024,0.978124710940288,-5.19916727674007,"NOT"
"LINC01095",0.101950602221097,4.44431033645263,0.240856243826784,0.811332761715835,0.978124710940288,-5.199587835399,"NOT"
"LINC02910",-0.143934594254693,5.50066665493593,-0.240108608649479,0.811906850151285,0.978124710940288,-5.19972022251485,"NOT"
"SUGT1P4-STRA6LP-CCDC180",0.131086656002433,4.27515182418449,0.238751164038909,0.812949466067846,0.978124710940288,-5.1999595445392,"NOT"
"NEAT1",0.0266677185521775,14.8499920593166,0.230603983326916,0.81921435433904,0.979728651483981,-5.20136754700892,"NOT"
"MALAT1",-0.0266677185521758,15.2709610450332,-0.230603983326901,0.819214354339052,0.979728651483981,-5.20136754700893,"NOT"
"LINC02123",0.0756159105282288,2.52446510868658,0.225661146957229,0.823021169358234,0.979728651483981,-5.2021980581387,"NOT"
"ASAP1-IT2",0.0534841468745597,7.21607188021508,0.224817714036261,0.823671194979079,0.979728651483981,-5.20233798523391,"NOT"
"C10orf55",0.0554555856499706,5.57022878551254,0.22467017633103,0.823784913953266,0.979728651483981,-5.2023624084073,"NOT"
"HEATR5A-DT",-0.112282051474432,4.10847231831712,-0.223355510353779,0.824798402477898,0.979728651483981,-5.20257933140896,"NOT"
"ILRUN-AS1",0.0357773526895055,8.83833311803882,0.220893958282491,0.826696861206666,0.979728651483981,-5.20298208471811,"NOT"
"LINC02860",0.0936709609806483,5.08742839192021,0.218944077643685,0.82820145317446,0.979728651483981,-5.20329796493606,"NOT"
"LINC00620",0.0808556518006456,3.01123453273095,0.218112874752611,0.828843038567438,0.979728651483981,-5.2034317717529,"NOT"
"LINC02400",0.0812136108811012,3.16023866533319,0.216781067453634,0.82987127853755,0.979728651483981,-5.20364510906562,"NOT"
"TMEM132D-AS2",-0.108461186692086,3.69326068869144,-0.216474735747548,0.830107829524606,0.979728651483981,-5.20369399513727,"NOT"
"MSC-AS1",0.114788219618228,7.15191575273377,0.205984418404822,0.838218135424846,0.984367971165712,-5.20532654069155,"NOT"
"PSMD6-AS2",0.0426260484772243,8.61993592398699,0.204749356733153,0.839174198861371,0.984367971165712,-5.20551343140244,"NOT"
"PAXIP1-DT",0.0571185054919958,9.20346592417498,0.203216128167127,0.840361420978471,0.984367971165712,-5.20574388298245,"NOT"
"LOC100129917",0.0555208427785834,6.32450143618432,0.200353836970309,0.842578793801305,0.984367971165712,-5.2061694802738,"NOT"
"LINC01648",0.0791315280932832,6.69123542897428,0.199674767020581,0.843105052231686,0.984367971165712,-5.20626956902108,"NOT"
"PP2672",-0.103298395854564,4.44524015347338,-0.197997945371494,0.844404852797323,0.984367971165712,-5.20651526680126,"NOT"
"MAP3K2-DT",0.100513038133128,7.00289993142061,0.196133431853986,0.845850667203374,0.984367971165712,-5.20678604168044,"NOT"
"FAM230C",0.108054881880566,3.18568592778994,0.19559413008935,0.846268964250427,0.984367971165712,-5.20686388596675,"NOT"
"SNHG7",-0.0401588720763328,9.71614834244226,-0.194589999457409,0.847047916450965,0.984367971165712,-5.20700825574515,"NOT"
"CASC2",0.0734803926840142,4.85882765311997,0.192393376410061,0.848752489036004,0.984668560534104,-5.20732149491317,"NOT"
"PPM1K-DT",0.116374261187755,4.87606964681162,0.189756280897194,0.85079984892989,0.985365131158597,-5.20769286346171,"NOT"
"LOC105371046",-0.0416168364923419,2.31623405865239,-0.185213437429084,0.854329246638662,0.987772864110236,-5.20832062599971,"NOT"
"GAS5",-0.0279228183842299,12.3883145409757,-0.179715947586575,0.858604418372147,0.98971254651682,-5.20906002656982,"NOT"
"CLMAT3",0.0808193269068216,4.47391371869519,0.179318674998912,0.85891353155865,0.98971254651682,-5.20911259823864,"NOT"
"FLJ16779",-0.0898207140753149,4.05570739279172,-0.17669046068669,0.860959085228347,0.990393812568419,-5.20945747104498,"NOT"
"NPTN-IT1",0.0312963009370364,9.73949274286224,0.171984329334362,0.864624335664603,0.990460838634541,-5.21006231869185,"NOT"
"SUCLG2-DT",-0.0871271822368351,4.95052930104743,-0.170790511039165,0.865554601248225,0.990460838634541,-5.21021316266452,"NOT"
"LINC02148",-0.0943695859490843,2.14057404054064,-0.169241742428321,0.866761748493155,0.990460838634541,-5.21040729429315,"NOT"
"LINC00642",-0.0687205838740628,5.61367985342337,-0.161097427428237,0.873114933146084,0.990460838634541,-5.21139911852087,"NOT"
"APTR",-0.028049014891506,9.02918626394375,-0.159298358398279,0.874519520429631,0.990460838634541,-5.21161163156975,"NOT"
"GTF2I-AS1",0.068287973750027,5.10526837175362,0.156409569481083,0.876775752909142,0.990460838634541,-5.21194788471626,"NOT"
"LINC02891",0.0514856376359076,3.73120672945118,0.153918583860536,0.878722135325322,0.990460838634541,-5.21223290344473,"NOT"
"LOC338694",0.0673202767092356,4.85016117968367,0.153662844780817,0.87892200612277,0.990460838634541,-5.21226190666799,"NOT"
"CLEC4A",-0.0477536255928657,7.56227192145945,-0.150519365447283,0.881379425637625,0.990460838634541,-5.21261447497382,"NOT"
"PTCSC1",-0.0267381613708686,7.01331292315954,-0.139704466633109,0.889843014005757,0.990460838634541,-5.21377190067711,"NOT"
"ATP6V0E2-AS1",-0.0660868537521226,4.57220380228353,-0.138276008689279,0.890961915423097,0.990460838634541,-5.21391833834195,"NOT"
"HOTAIR",0.0911591903995479,4.96373324939542,0.138208444148376,0.891014843944216,0.990460838634541,-5.21392522747421,"NOT"
"LINC00330",-0.0474946433159538,6.5014707183235,-0.137795995469776,0.891337957901528,0.990460838634541,-5.21396720938632,"NOT"
"LINC02028",-0.0519454302788174,2.45375668767772,-0.137322036701651,0.891709282537815,0.990460838634541,-5.21401529754633,"NOT"
"MIR200CHG",-0.0341341201908669,8.44424290419383,-0.13716325419906,0.891833686827164,0.990460838634541,-5.21403137072997,"NOT"
"EPB41L4A-DT",0.0441745698596607,6.57200529891511,0.135043962300356,0.893494394778721,0.990460838634541,-5.21424412411123,"NOT"
"CDR2-DT",0.0873295194877128,3.35041137211441,0.134799759818748,0.893685787096992,0.990460838634541,-5.21426842681158,"NOT"
"COX10-DT",-0.0301600655404997,8.13540989839518,-0.134458409035653,0.893953329756177,0.990460838634541,-5.21430232398028,"NOT"
"NFIA-AS2",-0.0628388971342257,4.36064578120598,-0.132728919856185,0.895309056756932,0.990460838634541,-5.21447274869784,"NOT"
"CHROMR",0.0409199516073313,7.89652108211341,0.13144129518665,0.896318620248237,0.990460838634541,-5.21459820128002,"NOT"
"LINC00689",0.0271342165943897,6.98191793325012,0.130424888109264,0.897115660081623,0.990460838634541,-5.21469636687479,"NOT"
"FLJ33534",0.0604403258431301,5.56432031851499,0.13021277896681,0.897282004318798,0.990460838634541,-5.21471675662065,"NOT"
"MINCR",-0.0290674962410709,8.05552836370985,-0.129351816146723,0.897957253504494,0.990460838634541,-5.21479917949085,"NOT"
"SMG7-AS1",-0.074642029107939,4.51033336818192,-0.128816250920955,0.898377334088678,0.990460838634541,-5.21485017550103,"NOT"
"LINC00261",0.0425583312948614,2.7897321293887,0.127601387113132,0.899330346022344,0.990460838634541,-5.21496507048027,"NOT"
"GNAO1-DT",-0.0653387927850613,5.34329817576854,-0.124156067799602,0.902033886520105,0.990460838634541,-5.21528499574276,"NOT"
"RAP2C-AS1",0.0328801355734507,6.54857787298796,0.123928634163135,0.902212396005021,0.990460838634541,-5.21530580708725,"NOT"
"LOC100506302",0.0288279351777394,7.88886835270269,0.123758055929688,0.902346283890804,0.990460838634541,-5.21532139086243,"NOT"
"DNAJC9-AS1",-0.0275613319940193,6.31406437086542,-0.122676124177893,0.903195566508149,0.990460838634541,-5.21541973537336,"NOT"
"NKX2-1-AS1",0.0434093233683361,2.6924350441472,0.114659962878634,0.909491564337034,0.990730470788685,-5.21612151388583,"NOT"
"SP2-DT",-0.023902898187222,8.49900391003767,-0.113847765668497,0.910129815347181,0.990730470788685,-5.21618997626506,"NOT"
"LINC00462",0.0483603449449506,5.92724229097572,0.113292321109326,0.910566336910541,0.990730470788685,-5.21623651633759,"NOT"
"LINC01545",-0.0535656143213545,3.31784756614023,-0.110600113580159,0.91268253135944,0.990730470788685,-5.21645887159533,"NOT"
"POT1-AS1",0.0496205146302415,4.43150740397449,0.108426312269832,0.91439171153393,0.990730470788685,-5.21663451264424,"NOT"
"SNHG20",0.0220678508044436,7.86484992855558,0.10774071074382,0.914930861609882,0.990730470788685,-5.2166891861327,"NOT"
"SPATA8",-0.0485843770471863,4.914274661589,-0.10620543387585,0.916138336644085,0.990730470788685,-5.21681036063654,"NOT"
"LINC00705",0.0347087639938879,6.40566768339545,0.105867173512685,0.91640440142284,0.990730470788685,-5.21683682488426,"NOT"
"LINC00311",-0.0397210915313266,4.56414964697058,-0.105701400504029,0.916534796764863,0.990730470788685,-5.2168497635608,"NOT"
"EFCAB13-DT",-0.0272379860477869,2.72376481025418,-0.0913529876120284,0.927829662624255,0.996650734436701,-5.21789290198737,"NOT"
"BAALC-AS2",-0.0398436997837184,3.60322180421689,-0.0893739186657459,0.929388812888167,0.996650734436701,-5.21802486914146,"NOT"
"SH3PXD2A-AS1",0.0284880438469735,9.22094160108636,0.0886049609193121,0.929994690489727,0.996650734436701,-5.2180753652299,"NOT"
"UBAC2-AS1",0.0251624437557014,6.90213034533413,0.0885638240139696,0.930027104308015,0.996650734436701,-5.21807805433008,"NOT"
"KIAA1614-AS1",0.0194369929387754,6.47389651587474,0.0880830278963593,0.930405956571018,0.996650734436701,-5.21810939121945,"NOT"
"TMEM132D-AS1",-0.0967326640873059,2.79412117487715,-0.0860660432612794,0.93199545688767,0.996650734436701,-5.21823899477341,"NOT"
"CSTF3-DT",-0.0671875415750081,1.63929735541704,-0.0849871586138962,0.932845797778705,0.996650734436701,-5.21830708808422,"NOT"
"TSIX",-0.0502563152916382,4.8207512803408,-0.0815378621415571,0.935564953952481,0.996650734436701,-5.21851902930608,"NOT"
"LINC00837",0.0413457423476749,1.76261582711138,0.0788907025029817,0.937652305995548,0.996650734436701,-5.21867573208551,"NOT"
"CELF2-AS1",-0.0436812263187889,4.19841436529737,-0.078184587398546,0.938209172294813,0.996650734436701,-5.21871665846342,"NOT"
"ECI2-DT",-0.0283233694424379,5.18781261174962,-0.077690931987371,0.938598504572516,0.996650734436701,-5.21874505226429,"NOT"
"C9orf163",-0.0251613516082072,4.49333942334977,-0.076454362385655,0.939573820129753,0.996650734436701,-5.21881538752263,"NOT"
"LINC00348",-0.0323678103963347,4.38824811851196,-0.0703641665534703,0.944378682183732,0.997692259886875,-5.21914533639083,"NOT"
"LINC02064",-0.0115117327902778,6.56239403695548,-0.0656477384684443,0.948101181946428,0.997692259886875,-5.21938205870226,"NOT"
